Time,MV101,P101,LIT101,LIT301,FIT101,FIT201
0,1,0,0.809444444444445,0.500,2.55,0.0
0.2,1,0,0.818888888888889,0.500,2.55,0.0
0.4,1,0,0.828333333333333,0.500,2.55,0.0
0.6000000000000001,1,0,0.837777777777778,0.500,2.55,0.0
0.8,0,0,0.837777777777778,0.500,0.0,0.0
1.0,0,0,0.837777777777778,0.500,0.0,0.0
1.2,0,0,0.837777777777778,0.500,0.0,0.0
1.4,0,0,0.837777777777778,0.500,0.0,0.0
1.5999999999999999,0,0,0.837777777777778,0.500,0.0,0.0
1.7999999999999998,0,0,0.837777777777778,0.500,0.0,0.0
1.9999999999999998,0,0,0.837777777777778,0.500,0.0,0.0
2.1999999999999997,0,0,0.837777777777778,0.500,0.0,0.0
2.4,0,0,0.837777777777778,0.500,0.0,0.0
2.6,0,0,0.837777777777778,0.500,0.0,0.0
2.8000000000000003,0,0,0.837777777777778,0.500,0.0,0.0
3.0000000000000004,0,0,0.837777777777778,0.500,0.0,0.0
3.2000000000000006,0,0,0.837777777777778,0.500,0.0,0.0
3.400000000000001,0,0,0.837777777777778,0.500,0.0,0.0
3.600000000000001,0,0,0.837777777777778,0.500,0.0,0.0
3.800000000000001,0,0,0.837777777777778,0.500,0.0,0.0
4.000000000000001,0,0,0.837777777777778,0.500,0.0,0.0
4.200000000000001,0,0,0.837777777777778,0.500,0.0,0.0
4.400000000000001,0,0,0.837777777777778,0.500,0.0,0.0
4.600000000000001,0,0,0.837777777777778,0.500,0.0,0.0
4.800000000000002,0,0,0.837777777777778,0.500,0.0,0.0
5.000000000000002,0,0,0.837777777777778,0.500,0.0,0.0
5.200000000000002,0,0,0.837777777777778,0.500,0.0,0.0
5.400000000000002,0,0,0.837777777777778,0.500,0.0,0.0
5.600000000000002,0,0,0.837777777777778,0.500,0.0,0.0
5.8000000000000025,0,0,0.837777777777778,0.500,0.0,0.0
6.000000000000003,0,0,0.837777777777778,0.500,0.0,0.0
6.200000000000003,0,0,0.837777777777778,0.500,0.0,0.0
6.400000000000003,0,0,0.837777777777778,0.500,0.0,0.0
6.600000000000003,0,0,0.837777777777778,0.500,0.0,0.0
6.800000000000003,0,0,0.837777777777778,0.500,0.0,0.0
7.0000000000000036,0,0,0.837777777777778,0.500,0.0,0.0
7.200000000000004,0,0,0.837777777777778,0.500,0.0,0.0
7.400000000000004,0,0,0.837777777777778,0.500,0.0,0.0
7.600000000000004,0,0,0.837777777777778,0.500,0.0,0.0
7.800000000000004,0,0,0.837777777777778,0.500,0.0,0.0
8.000000000000004,0,0,0.837777777777778,0.500,0.0,0.0
8.200000000000003,0,0,0.837777777777778,0.500,0.0,0.0
8.400000000000002,0,0,0.837777777777778,0.500,0.0,0.0
8.600000000000001,0,0,0.837777777777778,0.500,0.0,0.0
8.8,0,0,0.837777777777778,0.500,0.0,0.0
9.0,0,0,0.837777777777778,0.500,0.0,0.0
9.2,0,0,0.837777777777778,0.500,0.0,0.0
9.399999999999999,0,0,0.837777777777778,0.500,0.0,0.0
9.599999999999998,0,0,0.837777777777778,0.500,0.0,0.0
9.799999999999997,0,0,0.837777777777778,0.500,0.0,0.0
9.999999999999996,0,0,0.837777777777778,0.500,0.0,0.0
10.199999999999996,0,0,0.837777777777778,0.500,0.0,0.0
